Report Number,Offense Number,Related Reports,Date/Time Dispatched,Date/Time Arrived,Incident Type,Incident Code,Force Used,Offense,Crime Class,Offense Flags,Section,Disposition,Domestic Violence,Location Beat,Location Type,Suspect Races,Suspect Juvenile,Suspect Hospitalization,Date/Time Created,Date/Time Last Update
21365011,001,,2021-08-27 00:44:05,2021-08-27 00:56:06,All Other Offenses,90Z,No,CPD 4,PM,None of these Apply,HRS 708-0823,Pending Further Development,No,264,Hwy/Street/Road/Alley/Sidewalk,Unknown,Unknown,No,2021-08-27 00:16:40,2021-09-07 08:02:28
21365044,001,,2021-08-27 01:50:43,2021-08-27 02:01:01,All Other Offenses,90Z,No,CPD 4,PM,None of these Apply,HRS 708-0823,Pending Further Development,No,180,Shopping Mall,Unknown,Unknown,No,2021-08-27 01:42:54,2021-09-08 13:57:10
21364873,001,,2021-08-26 22:23:30,2021-08-26 22:23:30,All Other Offenses,90Z,No,FRAUD USE PLATE,VL,None of these Apply,HRS 249-0011,Citation Issued,No,260,Hwy/Street/Road/Alley/Sidewalk,Hawaiian,No,No,2021-08-26 22:23:30,2021-08-27 05:48:59
21364955,001,,2021-08-27 00:02:41,2021-08-27 00:02:41,Robbery,120,No,ROBBERY 2,FB,None of these Apply,HRS 708-0841,Pending Further Development,No,566,Hwy/Street/Road/Alley/Sidewalk,Chinese,Unknown,No,2021-08-27 00:02:41,2021-10-25 15:07:32
21365049,001,21364979,2021-08-27 01:16:38,2021-08-27 01:18:53,Motor Vehicle Theft,240,No,THEFT 1 - AUTO,FB,None of these Apply,HRS 708-0830.5,Pending Further Development,No,254,Shopping Mall,Unknown,Unknown,No,2021-08-27 01:11:35,2021-09-30 10:08:28
21365052,001,,2021-08-27 02:28:22,2021-08-27 02:28:22,Liquor Law Violations,90G,No,INTOX. LIQUOR IN PUBLIC,PM,None of these Apply,RO 40-01.02,Citation Issued,No,653,Parking/Drop Lot/Garage,Hawaiian,No,No,2021-08-27 02:28:22,2021-08-27 03:26:34
21364953,001,,2021-08-26 23:46:11,,Larceny / All Other Larceny,23H,No,THEFT 4,PM,None of these Apply,HRS 708-0833,Adult Complaint Withdrawn,No,870,Park/Playground,Unknown,Unknown,No,2021-08-26 23:41:47,2021-09-02 13:29:33
21365066,001,,2021-08-27 02:58:27,2021-08-27 02:58:27,Larceny / All Other Larceny,23H,No,THEFT 2,FC,None of these Apply,HRS 708-0831,Pending Further Development,No,660,Beach/Lake/Waterway,Black,Unknown,No,2021-08-27 02:58:27,2021-09-01 10:04:29
21365050,001,,2021-08-27 02:07:00,2021-08-27 02:08:41,Motor Vehicle Theft,240,No,THEFT 2 - AUTO,FC,None of these Apply,HRS 708-0831,Pending Further Development,No,758,Parking/Drop Lot/Garage,Unknown,Unknown,No,2021-08-27 02:05:26,2021-10-12 20:53:52
21365085,001,,2021-08-27 03:04:56,2021-08-27 03:15:50,Larceny / All Other Larceny,23H,No,THEFT 2,FC,Domestic Relationship,HRS 708-0831,Unfounded,Yes - Intimate,850,Residence/Home,White,No,No,2021-08-27 02:54:49,2021-09-22 10:40:06
21365092,001,,2021-08-27 04:04:01,2021-08-27 04:07:55,Robbery,120,No,ROBBERY 1,FA,None of these Apply,HRS 708-0840,Pending Further Development,No,560,Park/Playground,Unknown,Unknown,No,2021-08-27 04:02:11,2021-09-30 10:05:02
21365093,001,21365101,2021-08-27 03:50:28,2021-08-27 03:50:28,Larceny / All Other Larceny,23H,Yes,THEFT 2,FC,None of these Apply,HRS 708-0831,Adult Arrested / Charged,No,651,Other/Unknown - Non Residence,Samoan,No,No,2021-08-27 03:50:28,2021-09-09 03:21:49
21365093,002,21365101,2021-08-27 03:50:28,2021-08-27 03:50:28,All Other Offenses,90Z,No,OBEY POLICE OFF,PM,None of these Apply,HRS 291C-0023,Adult Arrested / Charged,No,651,Other/Unknown - Non Residence,Samoan,No,No,2021-08-27 03:50:28,2021-09-09 03:21:49
21365103,001,21365090,2021-08-27 04:44:18,2021-08-27 04:48:38,Arson,200,No,ARSON 4,MD,None of these Apply,HRS 708-8254,Pending Further Development,No,850,Beach/Lake/Waterway,Unknown,Unknown,No,2021-08-27 04:41:24,2021-09-05 13:08:28
21365130,001,,2021-08-27 05:35:13,2021-08-27 05:37:36,All Other Offenses,90Z,No,CPD 4,PM,None of these Apply,HRS 708-0823,Pending Further Development,No,755,Residence/Home,Unknown,Unknown,No,2021-08-27 05:33:45,2021-09-02 12:01:07
21365133,001,,2021-08-27 05:40:08,2021-08-27 05:44:38,Motor Vehicle Theft,240,No,THEFT 2 - AUTO,FC,None of these Apply,HRS 708-0831,Pending Further Development,No,555,Hwy/Street/Road/Alley/Sidewalk,Unknown,Unknown,No,2021-08-27 05:38:51,2021-09-07 11:22:55
21365123,001,,2021-08-27 05:10:31,2021-08-27 05:10:31,Larceny / All Other Larceny,23H,No,THEFT 2 [PURSE WALLET ETC.],FC,None of these Apply,HRS 708-0831,Pending Further Development,No,360,Parking/Drop Lot/Garage,Unknown,Unknown,No,2021-08-27 05:10:31,2021-09-23 13:47:38
21365171,001,,2021-08-27 06:27:58,2021-08-27 06:34:05,Motor Vehicle Theft,240,No,THEFT 1 - AUTO,FB,None of these Apply,HRS 708-0830.5,Open,No,560,Residence/Home,Unknown,Unknown,No,2021-08-27 06:06:39,2021-09-04 18:38:49
18339713,002,21363717,,,All Other Offenses,90Z,No,TRO VIOLATION,MD,Domestic Relationship,HRS 586-0004,Adult Arrested / Charged,Yes - Non Intimate,360,Residence/Home,Filipino,No,No,2018-09-06 18:05:54,2021-11-01 14:14:14
21365169,001,21365141,2021-08-27 05:51:52,2021-08-27 05:57:40,Motor Vehicle Theft,240,No,THEFT 2 - AUTO,FC,None of these Apply,HRS 708-0831,Pending Further Development,No,854,Residence/Home,Unknown,Unknown,No,2021-08-27 05:49:49,2021-09-21 08:38:50
21350912,002,,2021-08-17 14:20:54,2021-08-17 14:30:07,Trespass of Real Property,90J,No,CRIMINAL TRESPASS 2,PM,None of these Apply,HRS 708-0814,Adult Arrested / Charged,No,363,Store - Convenience,White,No,No,2021-08-17 14:13:00,2021-09-01 03:05:37
21350912,003,,2021-08-17 14:20:54,2021-08-17 14:30:07,All Other Offenses,90Z,No,COVID ORDER 5 - FACE COVERING - VIOLATION,MD,None of these Apply,HRS 127A-0025,Adult Arrested / Charged,No,363,Store - Convenience,White,No,No,2021-08-17 14:13:00,2021-09-01 03:05:37
21350912,004,,2021-08-17 14:20:54,2021-08-17 14:30:07,All Other Offenses,90Z,No,COVID ORDER 4 - NON ESS. TRAVEL - VIOLATION,MD,None of these Apply,HRS 127A-0025,Adult Arrested / Charged,No,363,Store - Convenience,White,No,No,2021-08-17 14:13:00,2021-09-01 03:05:37
21350912,005,,2021-08-17 14:20:54,2021-08-17 14:30:07,All Other Offenses,90Z,No,COVID ORDER 1 - PHYSICAL DISTANCE - VIOLATION,MD,None of these Apply,HRS 127A-0025,Adult Arrested / Charged,No,363,Store - Convenience,White,No,No,2021-08-17 14:13:00,2021-09-01 03:05:37
21350912,006,,2021-08-17 14:20:54,2021-08-17 14:30:07,All Other Offenses,90Z,No,CRIM CONTMP CRT,MD,None of these Apply,HRS 710-1077,Adult Arrested / Charged,No,374,Store - Convenience,White,No,No,2021-08-17 14:13:00,2021-09-01 03:05:37
21365149,001,,2021-08-27 06:03:23,2021-08-27 06:06:12,Simple Assault,13B,No,ASSAULT 3,MD,None of these Apply,HRS 707-0712,Open,No,570,Drug Store/Dr. Offce/Hosp,White,Unknown,No,2021-08-27 06:02:04,2021-09-02 16:11:49
21358334,001,21358333,2021-08-22 11:47:53,2021-08-22 11:51:42,Larceny / All Other Larceny,23H,No,THEFT 2,FC,None of these Apply,HRS 708-0831,Pending Further Development,No,171,Restaurant,Unknown,Unknown,No,2021-08-22 11:43:51,2021-09-13 11:36:37
21365226,001,,2021-08-27 07:21:19,2021-08-27 07:21:19,Larceny / Theft From Motor Vehicle,23F,No,UEMV 1,FC,None of these Apply,HRS 708-0836.5,Pending Further Development,No,760,Parking/Drop Lot/Garage,Unknown,Unknown,No,2021-08-27 07:21:19,2021-09-28 10:14:21
21365180,001,21365192,2021-08-27 06:20:37,2021-08-27 06:38:31,All Other Offenses,90Z,No,CRIM CONTMP CRT,MD,None of these Apply,HRS 710-1077,Adult Arrested / Charged,No,374,Government/Public Bldgs,White,No,No,2021-08-27 06:19:09,2021-08-27 08:20:22
21363744,001,,2021-08-26 08:00:07,2021-08-26 08:02:47,Larceny / Theft From Motor Vehicle,23F,No,UEMV 1,FC,None of these Apply,HRS 708-0836.5,Pending Further Development,No,176,Residence/Home,Unknown,Unknown,No,2021-08-26 07:58:12,2021-09-14 13:53:45
21363716,002,,2021-08-26 07:24:40,2021-08-26 07:27:41,Trespass of Real Property,90J,No,CRIMINAL TRESPASS 2,PM,None of these Apply,HRS 708-0814,Adult Arrested / Charged,No,661,Hotel/Motel/Etc,White,No,No,2021-08-26 07:22:29,2021-09-10 20:45:04
21361715,010,21361822,2021-08-24 19:45:04,2021-08-24 20:14:22,Weapon Law Violations,520,No,USE OF FIREARM,FA,None of these Apply,HRS 134-0021,Adult Arrested / Charged,No,176,Bar/Nightclub,,Unknown,No,2021-08-24 19:38:02,2021-10-26 09:30:33
21361715,011,21361822,2021-08-24 19:45:04,2021-08-24 20:14:22,Weapon Law Violations,520,No,USE OF FIREARM,FA,None of these Apply,HRS 134-0021,Adult Arrested / Charged,No,176,Bar/Nightclub,,Unknown,No,2021-08-24 19:38:02,2021-10-26 09:30:33
21361715,012,21361822,2021-08-24 19:45:04,2021-08-24 20:14:22,Weapon Law Violations,520,No,USE OF FIREARM,FA,None of these Apply,HRS 134-0021,Adult Arrested / Charged,No,176,Bar/Nightclub,,Unknown,No,2021-08-24 19:38:02,2021-10-26 09:30:33
21365312,001,"21365317,21382366",2021-08-27 08:10:30,2021-08-27 08:18:18,Burglary/Breaking & Entering,220,No,BURGLARY 1,FB,None of these Apply,HRS 708-0810,Adult Arrested / Charged,No,656,Hotel/Motel/Etc,Hawaiian,No,No,2021-08-27 08:06:17,2021-11-02 09:50:15
21362011,002,,2021-08-25 01:48:35,2021-08-25 01:50:41,Aggravated Assault,13A,No,TERR THREAT 1,FC,None of these Apply,HRS 707-0716,Open,No,857,Hwy/Street/Road/Alley/Sidewalk,Samoan,No,No,2021-08-25 01:45:32,2021-09-07 14:48:39
21365160,001,,2021-08-27 05:39:28,2021-08-27 05:51:28,Burglary/Breaking & Entering,220,No,BURGLARY 2,FC,None of these Apply,HRS 708-0811,Pending Further Development,No,382,Commercial/Office Building,Unknown,Unknown,No,2021-08-27 05:36:42,2021-10-07 11:42:14
21361715,013,21361822,2021-08-24 19:45:04,2021-08-24 20:14:22,Weapon Law Violations,520,No,USE OF FIREARM,FA,None of these Apply,HRS 134-0021,Adult Arrested / Charged,No,176,Bar/Nightclub,,Unknown,No,2021-08-24 19:38:02,2021-10-26 09:30:33
21365308,001,,2021-08-27 08:06:37,2021-08-27 08:08:57,Larceny / Theft From Motor Vehicle,23F,No,UEMV 1,FC,None of these Apply,HRS 708-0836.5,Pending Further Development,No,564,Hwy/Street/Road/Alley/Sidewalk,Unknown,Unknown,No,2021-08-27 07:59:30,2021-09-13 13:10:54
21365304,001,,2021-08-27 08:20:53,2021-08-27 08:20:53,Identity Theft,26F,No,ID THEFT 3,FC,None of these Apply,HRS 708-0839.8,Forwarded to Outside Agency,No,250,Cyberspace,Unknown,Unknown,No,2021-08-27 08:12:35,2021-09-20 13:18:06
21365304,002,,2021-08-27 08:20:53,2021-08-27 08:20:53,Larceny / All Other Larceny,23H,No,THEFT 4,PM,None of these Apply,HRS 708-0833,Forwarded to Outside Agency,No,250,Cyberspace,Unknown,Unknown,No,2021-08-27 08:12:35,2021-09-20 13:18:06
21365352,001,,2021-08-27 08:52:32,2021-08-27 08:52:32,All Other Offenses,90Z,No,CPD 4,PM,None of these Apply,HRS 708-0823,Pending Further Development,No,178,Hwy/Street/Road/Alley/Sidewalk,Unknown,Unknown,No,2021-08-27 08:48:12,2021-09-08 13:58:11
21350253,002,21374711,2021-08-17 05:30:02,2021-08-17 05:34:42,Stolen Property Offenses,280,Yes,UCPV 1ST,FC,None of these Apply,HRS 708-0836,Adult Arrested / Charged,No,875,Hwy/Street/Road/Alley/Sidewalk,Hawaiian,No,No,2021-08-17 05:21:15,2021-11-09 11:12:47
21365362,001,,2021-08-27 08:38:12,2021-08-27 08:38:16,All Other Offenses,90Z,No,FRAUD USE PLATE,VL,None of these Apply,HRS 249-0011,Citation Issued,No,660,Parking/Drop Lot/Garage,Unknown,Unknown,No,2021-08-27 08:32:54,2021-10-01 13:04:51
21365326,001,,2021-08-27 07:57:06,2021-08-27 07:58:12,Robbery,120,No,ROBBERY 1,FA,None of these Apply,HRS 708-0840,Pending Further Development,No,176,Residence/Home,Black,Unknown,No,2021-08-27 07:53:28,2021-09-07 08:48:04
21365388,001,,2021-08-27 08:40:02,2021-08-27 08:42:39,Larceny / All Other Larceny,23H,No,THEFT 4,PM,None of these Apply,HRS 708-0833,Pending Further Development,No,765,Other/Unknown - Non Residence,Unknown,Unknown,No,2021-08-27 08:37:06,2021-09-15 12:09:55
21365399,001,,2021-08-27 09:04:25,2021-08-27 09:06:41,All Other Offenses,90Z,No,CPD 3,MD,None of these Apply,HRS 708-0822,Pending Further Development,No,760,Government/Public Bldgs,Unknown,Unknown,No,2021-08-27 08:59:56,2021-09-01 10:46:17
21350253,004,21374711,2021-08-17 05:30:02,2021-08-17 05:34:42,All Other Offenses,90Z,No,FRAUD USE PLATE,VL,None of these Apply,HRS 249-0011,Open,No,875,Parking/Drop Lot/Garage,Hawaiian,No,No,2021-08-17 05:21:15,2021-11-09 11:12:47
21365350,001,,2021-08-27 08:14:07,2021-08-27 08:18:10,All Other Offenses,90Z,No,CPD 4,PM,None of these Apply,HRS 708-0823,Pending Further Development,No,373,Hwy/Street/Road/Alley/Sidewalk,Unknown,Unknown,No,2021-08-27 08:04:48,2021-09-21 07:16:28
21365407,001,,2021-08-27 09:22:26,2021-08-27 09:22:26,All Other Offenses,90Z,No,CPD 4,PM,None of these Apply,HRS 708-0823,Pending Further Development,No,651,Hwy/Street/Road/Alley/Sidewalk,Unknown,Unknown,No,2021-08-27 08:52:09,2021-08-30 12:43:26
21365402,001,21365404,2021-08-27 09:03:41,,Burglary/Breaking & Entering,220,No,BURGLARY 2,FC,None of these Apply,HRS 708-0811,Pending Further Development,No,756,Store - Specialty,Unknown,Unknown,No,2021-08-27 08:50:44,2021-09-13 10:34:44
21365404,001,21365402,2021-08-27 09:03:41,,Burglary/Breaking & Entering,220,No,BURGLARY 2,FC,None of these Apply,HRS 708-0811,Pending Further Development,No,756,Restaurant,Unknown,Unknown,No,2021-08-27 08:50:44,2021-09-21 10:46:41
21365339,001,21424409,2021-08-27 08:17:15,2021-08-27 08:21:17,Burglary/Breaking & Entering,220,No,BURGLARY 2,FC,None of these Apply,HRS 708-0811,Open,No,156,Residence/Home,Black,No,No,2021-08-27 08:13:01,2021-11-05 14:23:18
21365335,001,,2021-08-27 08:31:53,2021-08-27 08:37:32,Motor Vehicle Theft,240,No,THEFT 2 - AUTO,FC,None of these Apply,HRS 708-0831,Unfounded,No,256,Hwy/Street/Road/Alley/Sidewalk,Unknown,Unknown,No,2021-08-27 08:24:06,2021-09-08 14:00:50
21365462,002,,2021-08-27 09:52:07,2021-08-27 09:52:08,False Pretenses/Swindle/Confidence Game,26A,No,FORGERY 2,FC,None of these Apply,HRS 708-0852,Open,No,161,Other/Unknown - Non Residence,,Unknown,No,2021-08-27 09:33:35,2021-09-16 19:29:23
21353592,001,,2021-08-19 09:48:35,2021-08-19 09:58:06,All Other Offenses,90Z,No,CPD 4,PM,None of these Apply,HRS 708-0823,Adult Complaint Withdrawn,No,860,Restaurant,Unknown,Unknown,No,2021-08-19 09:45:11,2021-09-09 10:50:33
21365421,001,,2021-08-27 09:28:30,2021-08-27 09:28:30,All Other Offenses,90Z,No,CPD 4,PM,None of these Apply,HRS 708-0823,Pending Further Development,No,860,Beach/Lake/Waterway,White,No,No,2021-08-27 09:28:30,2021-10-28 12:50:46
21365452,001,,2021-08-27 09:02:46,,Aggravated Assault,13A,No,ABUSE FAMILY,FC,Domestic Relationship,HRS 709-0906,Open,Yes - Non Intimate,768,Residence/Home,Japanese,No,No,2021-08-27 08:44:44,2021-10-28 09:40:59
21365483,001,21371516,2021-08-27 09:42:36,2021-08-27 09:56:10,Motor Vehicle Theft,240,No,THEFT 1 - AUTO,FB,None of these Apply,HRS 708-0830.5,Pending Further Development,No,653,Other/Unknown - Non Residence,"Filipino,Other Pac. Islander",Unknown,No,2021-08-27 09:38:18,2021-09-10 10:02:05
21365482,001,,2021-08-27 10:20:13,2021-08-27 10:20:13,Larceny / All Other Larceny,23H,No,THEFT 2,FC,None of these Apply,HRS 708-0831,Pending Further Development,No,784,Beach/Lake/Waterway,Unknown,Unknown,No,2021-08-27 10:20:13,2021-09-17 08:35:02
21365355,001,,2021-08-27 08:54:37,2021-08-27 08:54:37,Arson,200,No,ARSON 4,MD,None of these Apply,HRS 708-8254,Pending Further Development,No,877,Park/Playground,Unknown,Unknown,No,2021-08-27 08:49:44,2021-10-28 09:15:57
21359483,001,,2021-08-23 08:04:02,2021-08-23 08:19:35,Simple Assault,13B,No,ABUSE FAMILY,MD,Domestic Relationship,HRS 709-0906,Juvi Arrested / Charged,Yes - Intimate,554,Residence/Home,,Unknown,No,2021-08-23 08:02:09,2021-09-14 06:56:09
21365326,002,,2021-08-27 07:57:06,2021-08-27 07:58:12,Larceny / All Other Larceny,23H,No,THEFT 4,PM,None of these Apply,HRS 708-0833,Adult Complaint Withdrawn,No,176,Residence/Home,,Unknown,No,2021-08-27 07:53:28,2021-09-07 08:48:04
21353276,001,,2021-08-19 05:00:12,2021-08-19 05:05:43,Simple Assault,13B,No,ASSAULT 2,FC,Domestic Relationship,HRS 707-0711,Adult Not Arrested (To pros.),Yes - Intimate,178,Hwy/Street/Road/Alley/Sidewalk,White,No,No,2021-08-19 04:54:19,2021-09-29 13:24:21
21365444,001,,2021-08-27 09:26:44,2021-08-27 09:30:30,Motor Vehicle Theft,240,No,THEFT 2 - AUTO,FC,None of these Apply,HRS 708-0831,Pending Further Development,No,652,Hwy/Street/Road/Alley/Sidewalk,Unknown,Unknown,No,2021-08-27 09:13:20,2021-09-21 08:47:55
21365491,001,,2021-08-27 10:23:36,2021-08-27 10:23:37,Destruction/Damage/Vandalism of Property,290,No,CPD 2,FC,None of these Apply,HRS 708-0821,Pending Further Development,No,754,Hwy/Street/Road/Alley/Sidewalk,Unknown,Unknown,No,2021-08-27 10:18:45,2021-10-19 13:53:06
21365518,001,,2021-08-27 10:39:41,2021-08-27 10:40:45,Motor Vehicle Theft,240,No,THEFT 2 - AUTO,FC,None of these Apply,HRS 708-0831,Adult Complaint Withdrawn,No,659,Residence/Home,Black,Unknown,No,2021-08-27 10:33:56,2021-09-03 09:32:47
21365520,001,21365545,2021-08-27 10:44:36,2021-08-27 10:47:34,Larceny / Theft From Motor Vehicle,23F,No,UEMV 1,FC,None of these Apply,HRS 708-0836.5,Open,No,164,Parking/Drop Lot/Garage,Unknown,Unknown,No,2021-08-27 10:38:43,2021-08-27 12:45:55
21365530,001,,2021-08-27 10:37:33,2021-08-27 10:39:09,Trespass of Real Property,90J,No,CRIMINAL TRESPASS 1,MD,None of these Apply,HRS 708-0813,Adult Arrested / Charged,No,360,Residence/Home,Filipino,No,No,2021-08-27 10:32:52,2021-09-09 01:36:05
21365552,001,,2021-08-27 10:26:04,2021-08-27 10:40:32,Motor Vehicle Theft,240,No,THEFT 2 - AUTO,FC,None of these Apply,HRS 708-0831,Pending Further Development,No,371,Other/Unknown - Residence,Hispanic,No,No,2021-08-27 10:18:56,2021-09-28 11:09:15
21365545,001,21365520,2021-08-27 10:44:36,2021-08-27 10:47:34,All Other Offenses,90Z,No,CPD 4,PM,None of these Apply,HRS 708-0823,Pending Further Development,No,164,Parking/Drop Lot/Garage,Unknown,Unknown,No,2021-08-27 10:38:43,2021-09-03 20:22:56
21365558,001,,2021-08-27 11:01:11,2021-08-27 11:09:49,Larceny / All Other Larceny,23H,No,THEFT 4,PM,None of these Apply,HRS 708-0833,Prosecutors / Victim Kokua,No,857,Residence/Home,Hawaiian,No,No,2021-08-27 10:55:44,2021-08-28 10:10:19
21365447,001,,2021-08-27 09:31:18,2021-08-27 09:37:26,Larceny / All Other Larceny,23H,No,THEFT 2,FC,None of these Apply,HRS 708-0831,Pending Further Development,No,165,Residence/Home,Unknown,Unknown,No,2021-08-27 09:26:05,2021-09-01 17:40:29
21365225,001,,2021-08-27 07:03:30,2021-08-27 07:14:06,Larceny / Theft From Motor Vehicle,23F,No,UEMV 1,FC,None of these Apply,HRS 708-0836.5,Pending Further Development,No,557,Hwy/Street/Road/Alley/Sidewalk,Unknown,Unknown,No,2021-08-27 06:44:20,2021-08-29 09:38:52
21365573,001,,2021-08-27 11:28:41,2021-08-27 11:28:41,Larceny / Theft of Motor Vehicle Parts or Accessories,23G,No,THEFT 4 - CATALYTIC CONVERTER,PM,None of these Apply,HRS 708-0833,Pending Further Development,No,268,Hotel/Motel/Etc,Unknown,Unknown,No,2021-08-27 11:25:18,2021-09-14 13:29:22
21365549,001,,2021-08-27 10:50:14,,False Pretenses/Swindle/Confidence Game,26A,No,FORGERY 2,FC,None of these Apply,HRS 708-0852,Pending Further Development,No,753,Bank/Savings and Loan,Unknown,Unknown,No,2021-08-27 10:23:48,2021-09-30 07:57:56
21365527,001,,2021-08-27 10:38:06,2021-08-27 10:44:19,Larceny / All Other Larceny,23H,No,THEFT 4,PM,None of these Apply,HRS 708-0833,Pending Further Development,No,458,Hwy/Street/Road/Alley/Sidewalk,White,Unknown,No,2021-08-27 10:28:26,2021-09-16 16:51:21
21365497,001,,2021-08-27 10:12:18,2021-08-27 10:17:40,Simple Assault,13B,No,ABUSE FAMILY,MD,Domestic Relationship,HRS 709-0906,Prosecutors / Victim Kokua,Yes - Intimate,753,Hwy/Street/Road/Alley/Sidewalk,Micronesian,No,No,2021-08-27 10:08:45,2021-09-16 12:50:42
21365606,001,,2021-08-27 11:51:31,2021-08-27 11:51:31,,,No,MV SUN SCREEN (TINT),VL,None of these Apply,HRS 291-0021.5,Citation Issued,No,465,Hwy/Street/Road/Alley/Sidewalk,,Unknown,No,2021-08-27 11:51:31,2021-08-27 13:46:20
21365606,002,,2021-08-27 11:51:31,2021-08-27 11:51:31,,,No,TWO LIC PLATES,VL,None of these Apply,HRS 249-0007,Citation Issued,No,465,Hwy/Street/Road/Alley/Sidewalk,,Unknown,No,2021-08-27 11:51:31,2021-08-27 13:46:20
21363841,001,,2021-08-26 08:46:54,2021-08-26 08:46:54,Trespass of Real Property,90J,No,CRIMINAL TRESPASS 2,PM,None of these Apply,HRS 708-0814,Citation Issued,No,468,Park/Playground,Hawaiian,No,No,2021-08-26 08:46:54,2021-08-30 09:06:48
21365515,001,,2021-08-27 10:01:38,2021-08-27 10:03:49,Sexual Assault With An Object,11C,No,CONT SEX ASSAULT,FA,Domestic Relationship,HRS 707-0733.6,Juvi Complaint Withdrawn,Yes - Non Intimate,559,Residence/Home,Unknown,No,No,2021-08-27 09:57:23,2021-09-02 17:30:00
21365508,001,,2021-08-27 09:46:32,2021-08-27 09:49:47,Burglary/Breaking & Entering,220,No,BURGLARY 1,FB,None of these Apply,HRS 708-0810,Pending Further Development,No,751,Residence/Home,Unknown,Unknown,No,2021-08-27 09:44:10,2021-09-01 11:49:51
21365551,001,,2021-08-27 11:10:00,2021-08-27 11:10:00,Identity Theft,26F,No,ID THEFT 2,FB,None of these Apply,HRS 708-0839.7,Pending Further Development,No,564,Other/Unknown - Non Residence,Unknown,Unknown,No,2021-08-27 11:04:49,2021-09-23 10:03:17
21365603,001,,2021-08-27 11:34:20,2021-08-27 14:03:12,Counterfeiting/Forgery,250,No,DEFACED MOPED SN,MD,None of these Apply,HRS 291C-0204,Pending Further Development,No,563,Parking/Drop Lot/Garage,Unknown,Unknown,No,2021-08-27 11:14:21,2021-09-02 10:26:14
21365462,001,,2021-08-27 09:52:07,2021-08-27 09:52:08,Larceny / All Other Larceny,23H,No,THEFT 2,FC,None of these Apply,HRS 708-0831,Open,No,161,Other/Unknown - Non Residence,,Unknown,No,2021-08-27 09:33:35,2021-09-16 19:29:23
21365565,001,,2021-08-27 11:20:48,2021-08-27 11:20:48,Wire Fraud,26E,No,FORGERY 2,FC,None of these Apply,HRS 708-0852,Open,No,850,Cyberspace,Unknown,Unknown,No,2021-08-27 11:10:19,2021-09-22 08:00:35
21365680,001,,2021-08-27 12:21:00,2021-08-27 12:23:05,Simple Assault,13B,No,ASSAULT 3,MD,None of these Apply,HRS 707-0712,Adult Arrested / Charged,No,154,Bar/Nightclub,White,No,Yes,2021-08-27 12:18:37,2021-09-05 10:39:23
